Name,User_Score,Critic_Score,Normalized_User_Score,Normalized_Critic_Score
NCAA Football 09,7.7,83.0,0.7912087912087913,0.8235294117647058
Doom 3: Resurrection of Evil,7.9,77.0,0.8131868131868133,0.7529411764705882
SSX,6.4,82.0,0.6483516483516484,0.8117647058823529
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,5.9,65.0,0.5934065934065935,0.611764705882353
Two Worlds,5.5,50.0,0.5494505494505495,0.43529411764705883
Tony Hawk's Underground,8.5,89.0,0.8791208791208791,0.8941176470588236
Spider-Man 2,6.9,67.0,0.7032967032967034,0.6352941176470588
NCAA Football 08,7.8,81.0,0.8021978021978022,0.8
Skylanders: Trap Team,7.1,86.0,0.7252747252747253,0.8588235294117647
Star Wars: Obi-Wan,5.9,58.0,0.5934065934065935,0.5294117647058824
Ace Attorney Investigations: Miles Edgeworth,8.4,78.0,0.8681318681318682,0.7647058823529411
Kill.Switch,8.3,73.0,0.8571428571428572,0.7058823529411765
Catherine,8.1,79.0,0.8351648351648352,0.7764705882352941
SplashDown,8.2,84.0,0.8461538461538461,0.8352941176470589
Jade Empire,8.6,89.0,0.8901098901098901,0.8941176470588236
Infinite Undiscovery,7.0,68.0,0.7142857142857143,0.6470588235294118
Lego Star Wars: The Force Awakens,7.5,78.0,0.7692307692307693,0.7647058823529411
NHL 12,7.0,86.0,0.7142857142857143,0.8588235294117647
Advance Wars,9.0,92.0,0.9340659340659341,0.9294117647058824
NASCAR 2001,6.6,66.0,0.6703296703296703,0.6235294117647059
Mafia,7.6,65.0,0.7802197802197802,0.611764705882353
Ape Escape: On the Loose,6.4,66.0,0.6483516483516484,0.6235294117647059
Mobile Suit Gundam: Journey to Jaburo,8.1,58.0,0.8351648351648352,0.5294117647058824
MLB 08: The Show,8.7,85.0,0.901098901098901,0.8470588235294118
TimeSplitters 2,8.8,90.0,0.9120879120879122,0.9058823529411765
Omerta: City of Gangsters,3.3,43.0,0.3076923076923077,0.35294117647058826
Driver: San Francisco,7.6,80.0,0.7802197802197802,0.788235294117647
Classic NES Series: Zelda II: The Adventure of Link,7.5,73.0,0.7692307692307693,0.7058823529411765
James Bond 007: Blood Stone,7.4,65.0,0.7582417582417583,0.611764705882353
Metal Gear Solid: Portable Ops Plus,7.5,65.0,0.7692307692307693,0.611764705882353
LEGO Rock Band,6.8,70.0,0.6923076923076923,0.6705882352941176
Halo 2 Multiplayer Map Pack,7.4,89.0,0.7582417582417583,0.8941176470588236
Mortal Kombat: Shaolin Monks,8.6,77.0,0.8901098901098901,0.7529411764705882
MotionSports,4.4,40.0,0.4285714285714286,0.3176470588235294
MX vs. ATV Unleashed: On the Edge,8.1,68.0,0.8351648351648352,0.6470588235294118
Mario Pinball Land,4.9,62.0,0.4835164835164836,0.5764705882352941
Dragon Ball Z: Budokai,6.3,65.0,0.6373626373626373,0.611764705882353
Plants vs. Zombies: Garden Warfare,7.4,76.0,0.7582417582417583,0.7411764705882353
Need for Speed Rivals,5.8,75.0,0.5824175824175825,0.7294117647058823
The Sims 2: Apartment Pets,3.3,50.0,0.3076923076923077,0.43529411764705883
Harry Potter and the Chamber of Secrets,8.3,77.0,0.8571428571428572,0.7529411764705882
Prince of Persia: The Forgotten Sands,7.6,75.0,0.7802197802197802,0.7294117647058823
The Lord of the Rings: The Return of the King,8.5,84.0,0.8791208791208791,0.8352941176470589
The Sims: Medieval,6.1,77.0,0.6153846153846154,0.7529411764705882
Top Spin 4,7.7,82.0,0.7912087912087913,0.8117647058823529
Baldur's Gate: Dark Alliance II,8.7,78.0,0.901098901098901,0.7647058823529411
Shark Tale,9.0,63.0,0.9340659340659341,0.5882352941176471
IL-2 Sturmovik: Birds of Prey,7.3,81.0,0.7472527472527473,0.8
Test Drive Unlimited 2,6.4,68.0,0.6483516483516484,0.6470588235294118
NBA Street Vol. 2,8.8,89.0,0.9120879120879122,0.8941176470588236
MX vs. ATV Untamed,7.1,70.0,0.7252747252747253,0.6705882352941176
The Last Remnant,6.9,66.0,0.7032967032967034,0.6235294117647059
NCAA Football 2005,8.0,89.0,0.8241758241758242,0.8941176470588236
The Sly Collection,8.8,85.0,0.9120879120879122,0.8470588235294118
