Name,User_Score,Critic_Score,Normalized_User_Score,Normalized_Critic_Score
Earth Defense Force 2: Invaders from Planet Space,8.5,72.0,0.8791208791208791,0.6941176470588235
Digimon World Championship,6.5,49.0,0.6593406593406593,0.4235294117647059
RayStorm,7.8,79.0,0.8021978021978022,0.7764705882352941
Dynasty Warriors 8: Empires,6.8,58.0,0.6923076923076923,0.5294117647058824
Catwoman,6.1,47.0,0.6153846153846154,0.4
Colosseum: Road to Freedom,8.3,56.0,0.8571428571428572,0.5058823529411764
Football Manager 2010,9.0,87.0,0.9340659340659341,0.8705882352941177
Target: Terror,2.7,33.0,0.2417582417582418,0.23529411764705882
Mugen Souls Z,6.4,57.0,0.6483516483516484,0.5176470588235295
BeatMania,8.9,67.0,0.9230769230769231,0.6352941176470588
Silpheed: The Lost Planet,7.5,72.0,0.7692307692307693,0.6941176470588235
Real Time Conflict: Shogun Empires,5.6,35.0,0.5604395604395604,0.25882352941176473
Spartan: Total Warrior,8.3,73.0,0.8571428571428572,0.7058823529411765
Pitfall: The Lost Expedition,7.8,73.0,0.8021978021978022,0.7058823529411765
River City Ransom EX,8.4,75.0,0.8681318681318682,0.7294117647058823
Bionicle Heroes,5.9,59.0,0.5934065934065935,0.5411764705882353
Fable: The Lost Chapters,8.7,83.0,0.901098901098901,0.8235294117647058
Crazy Taxi 2,8.1,82.0,0.8351648351648352,0.8117647058823529
The Sims 2: Seasons,7.3,78.0,0.7472527472527473,0.7647058823529411
The Testament of Sherlock Holmes,8.0,73.0,0.8241758241758242,0.7058823529411765
Robot Alchemic Drive,8.2,79.0,0.8461538461538461,0.7764705882352941
Tomb Raider: Legend,8.0,58.0,0.8241758241758242,0.5294117647058824
Warhammer: Battle For Atluma,7.4,55.0,0.7582417582417583,0.49411764705882355
Eagle Flight,7.8,72.0,0.8021978021978022,0.6941176470588235
Operation: Vietnam,6.3,65.0,0.6373626373626373,0.611764705882353
Fighter Maker 2,7.8,58.0,0.8021978021978022,0.5294117647058824
Lifeline,7.7,61.0,0.7912087912087913,0.5647058823529412
Dragon Valor,8.3,57.0,0.8571428571428572,0.5176470588235295
NHL 2005,5.6,75.0,0.5604395604395604,0.7294117647058823
Microsoft Flight Simulator 2004: A Century of Flight,8.2,88.0,0.8461538461538461,0.8823529411764706
Anubis II,2.7,19.0,0.2417582417582418,0.07058823529411765
Goodbye Deponia,7.9,80.0,0.8131868131868133,0.788235294117647
The Book of Unwritten Tales 2,8.6,63.0,0.8901098901098901,0.5882352941176471
Inversion,5.4,56.0,0.5384615384615385,0.5058823529411764
Ultimate Marvel vs. Capcom 3,6.2,79.0,0.6263736263736264,0.7764705882352941
Assassin's Creed Chronicles,8.0,70.0,0.8241758241758242,0.6705882352941176
Dragoneer's Aria,6.0,56.0,0.6043956043956045,0.5058823529411764
N+,7.4,82.0,0.7582417582417583,0.8117647058823529
Obscure,8.9,65.0,0.9230769230769231,0.611764705882353
Sega Soccer Slam,7.7,84.0,0.7912087912087913,0.8352941176470589
Deep Labyrinth,8.8,57.0,0.9120879120879122,0.5176470588235295
Spawn: Armageddon,7.2,61.0,0.7362637362637363,0.5647058823529412
God Hand,7.7,73.0,0.7912087912087913,0.7058823529411765
Legends of Wrestling II,3.7,24.0,0.3516483516483517,0.12941176470588237
Jurassic Park: Operation Genesis,8.8,69.0,0.9120879120879122,0.6588235294117647
RedCard 20-03,9.0,73.0,0.9340659340659341,0.7058823529411765
Future Tactics: The Uprising,6.0,61.0,0.6043956043956045,0.5647058823529412
Driver: Parallel Lines,4.6,69.0,0.4505494505494505,0.6588235294117647
Top Gun,4.4,49.0,0.4285714285714286,0.4235294117647059
Batman: Rise of Sin Tzu,6.8,63.0,0.6923076923076923,0.5882352941176471
Dragon Ball Z: Battle of Z,5.1,53.0,0.5054945054945055,0.47058823529411764
World Racing,8.1,56.0,0.8351648351648352,0.5058823529411764
Resident Evil 5,7.1,86.0,0.7252747252747253,0.8588235294117647
X-Men: The Official Game,9.3,55.0,0.9670329670329672,0.49411764705882355
The King of Fighters 02/03,8.8,73.0,0.9120879120879122,0.7058823529411765
Port Royale 3,4.5,56.0,0.43956043956043955,0.5058823529411764
Armored Core: Nine Breaker,8.2,57.0,0.8461538461538461,0.5176470588235295
Terraria,7.9,83.0,0.8131868131868133,0.8235294117647058
Worms 3D,7.6,69.0,0.7802197802197802,0.6588235294117647
TRON: Evolution,6.0,57.0,0.6043956043956045,0.5176470588235295
The Guided Fate Paradox,7.8,74.0,0.8021978021978022,0.7176470588235294
Mayhem 3D,8.6,47.0,0.8901098901098901,0.4
Alex Rider: Stormbreaker,6.1,48.0,0.6153846153846154,0.4117647058823529
WipEout HD Fury,8.4,89.0,0.8681318681318682,0.8941176470588236
Fallout: Brotherhood of Steel,4.1,64.0,0.3956043956043956,0.6
"Flower, Sun, and Rain",7.1,54.0,0.7252747252747253,0.4823529411764706
Gunstar Super Heroes,8.5,83.0,0.8791208791208791,0.8235294117647058
Cities XL 2012,5.6,61.0,0.5604395604395604,0.5647058823529412
Worms Forts: Under Siege,8.0,67.0,0.8241758241758242,0.6352941176470588
Full Spectrum Warrior: Ten Hammers,8.0,71.0,0.8241758241758242,0.6823529411764706
Natural Doctrine,7.5,60.0,0.7692307692307693,0.5529411764705883
Prince of Persia: The Fallen King,6.0,64.0,0.6043956043956045,0.6
NHL Hitz Pro,8.8,81.0,0.9120879120879122,0.8
Broken Sword 5: The Serpent's Curse,7.2,72.0,0.7362637362637363,0.6941176470588235
Alan Wake,8.0,83.0,0.8241758241758242,0.8235294117647058
Risen 3: Titan Lords,4.4,44.0,0.4285714285714286,0.36470588235294116
Steambot Chronicles: Battle Tournament,6.3,54.0,0.6373626373626373,0.4823529411764706
Wings of War,5.0,62.0,0.4945054945054945,0.5764705882352941
187: Ride or Die,6.9,51.0,0.7032967032967034,0.4470588235294118
RPG Maker 3,7.9,69.0,0.8131868131868133,0.6588235294117647
Kabuki Warriors,2.5,32.0,0.21978021978021978,0.2235294117647059
World Poker Tour,7.8,63.0,0.8021978021978022,0.5882352941176471
Age of Empires III: The Asian Dynasties,8.5,81.0,0.8791208791208791,0.8
IL-2 Sturmovik: Birds of Prey,2.4,41.0,0.2087912087912088,0.32941176470588235
NanoBreaker,6.7,51.0,0.6813186813186813,0.4470588235294118
Bionicle,1.5,49.0,0.10989010989010989,0.4235294117647059
GRID 2,5.7,80.0,0.5714285714285715,0.788235294117647
Criminal Girls: Invite Only,6.7,55.0,0.6813186813186813,0.49411764705882355
Miami Vice: The Game,7.0,63.0,0.7142857142857143,0.5882352941176471
Samurai Warriors Chronicles 3,7.9,70.0,0.8131868131868133,0.6705882352941176
BMX XXX,5.0,60.0,0.4945054945054945,0.5529411764705883
One Piece: Unlimited World Red,7.8,66.0,0.8021978021978022,0.6235294117647059
Aggressive Inline,7.7,85.0,0.7912087912087913,0.8470588235294118
Insecticide,7.0,55.0,0.7142857142857143,0.49411764705882355
XGRA: Extreme G Racing Association,8.6,68.0,0.8901098901098901,0.6470588235294118
Mario vs. Donkey Kong: Tipping Stars,7.5,70.0,0.7692307692307693,0.6705882352941176
Tournament of Legends,6.9,45.0,0.7032967032967034,0.3764705882352941
Escape from Bug Island,5.0,37.0,0.4945054945054945,0.2823529411764706
Gradius Collection,8.5,76.0,0.8791208791208791,0.7411764705882353
Fist of the North Star: Ken's Rage 2,7.1,55.0,0.7252747252747253,0.49411764705882355
Gallop Racer 2004,8.7,70.0,0.901098901098901,0.6705882352941176
Mobile Suit Gundam Seed: Never Ending Tomorrow,7.8,45.0,0.8021978021978022,0.3764705882352941
F1 2001,5.5,83.0,0.5494505494505495,0.8235294117647058
Crimson Gem Saga,7.5,78.0,0.7692307692307693,0.7647058823529411
Monster Tale,8.0,79.0,0.8241758241758242,0.7764705882352941
Legend of the Dragon,4.8,37.0,0.4725274725274725,0.2823529411764706
Cel Damage,6.8,67.0,0.6923076923076923,0.6352941176470588
Mirror's Edge Catalyst,4.4,74.0,0.4285714285714286,0.7176470588235294
Arc the Lad: End of Darkness,4.2,59.0,0.40659340659340665,0.5411764705882353
Tom Clancy's Splinter Cell: Pandora Tomorrow,6.2,68.0,0.6263736263736264,0.6470588235294118
Tokobot,7.3,72.0,0.7472527472527473,0.6941176470588235
Land of the Dead: Road to Fiddler's Green,5.8,32.0,0.5824175824175825,0.2235294117647059
Assetto Corsa,6.2,73.0,0.6263736263736264,0.7058823529411765
NHL 2K9,5.4,65.0,0.5384615384615385,0.611764705882353
"Warhammer 40,000: Squad Command",7.9,57.0,0.8131868131868133,0.5176470588235295
One Piece: Burning Blood,5.8,60.0,0.5824175824175825,0.5529411764705883
TrackMania Turbo,7.7,76.0,0.7912087912087913,0.7411764705882353
Pro Evolution Soccer 2015,5.8,82.0,0.5824175824175825,0.8117647058823529
Zero Escape: Zero Time Dilemma,8.3,83.0,0.8571428571428572,0.8235294117647058
Bionicle Heroes,6.4,72.0,0.6483516483516484,0.6941176470588235
Mystic Heroes,8.6,67.0,0.8901098901098901,0.6352941176470588
Jurassic Park III: Park Builder,8.0,65.0,0.8241758241758242,0.611764705882353
Unchained Blades ,7.5,61.0,0.7692307692307693,0.5647058823529412
Showtime Championship Boxing,4.7,35.0,0.46153846153846156,0.25882352941176473
Bomberman Land,7.8,55.0,0.8021978021978022,0.49411764705882355
Steins;Gate,8.7,83.0,0.901098901098901,0.8235294117647058
Nights of Azure,7.6,67.0,0.7802197802197802,0.6352941176470588
Age of Empires Online,5.6,70.0,0.5604395604395604,0.6705882352941176
Earth Defense Force 2017 Portable,7.9,68.0,0.8131868131868133,0.6470588235294118
Atelier Iris 2: The Azoth Of Destiny,7.8,68.0,0.8021978021978022,0.6470588235294118
From The Abyss,8.0,59.0,0.8241758241758242,0.5411764705882353
The LEGO Movie Videogame,6.8,68.0,0.6923076923076923,0.6470588235294118
DuckTales: Remastered,7.9,76.0,0.8131868131868133,0.7411764705882353
Giants: Citizen Kabuto,6.9,79.0,0.7032967032967034,0.7764705882352941
MX vs. ATV Supercross,4.8,48.0,0.4725274725274725,0.4117647058823529
Grand Kingdom,8.8,76.0,0.9120879120879122,0.7411764705882353
LEGO Batman: The Videogame,7.8,80.0,0.8021978021978022,0.788235294117647
Alone in the Dark,5.4,47.0,0.5384615384615385,0.4
Muppets Party Cruise,8.0,61.0,0.8241758241758242,0.5647058823529412
Earth Defense Force 4.1: The Shadow of New Despair,7.9,64.0,0.8131868131868133,0.6
Cold Fear,7.6,71.0,0.7802197802197802,0.6823529411764706
The Technomancer,6.7,60.0,0.6813186813186813,0.5529411764705883
Theme Park,7.6,72.0,0.7802197802197802,0.6941176470588235
Call of Cthulhu: Dark Corners of the Earth,8.1,77.0,0.8351648351648352,0.7529411764705882
Blur,7.4,81.0,0.7582417582417583,0.8
The Next BIG Thing,7.9,75.0,0.8131868131868133,0.7294117647058823
Alien Syndrome,7.1,48.0,0.7252747252747253,0.4117647058823529
Vexx,7.3,71.0,0.7472527472527473,0.6823529411764706
Secret Files: Tunguska,7.6,65.0,0.7802197802197802,0.611764705882353
Unreal Tournament III,8.0,83.0,0.8241758241758242,0.8235294117647058
Disney Sports Skateboarding,4.7,36.0,0.46153846153846156,0.27058823529411763
Terminator 3: The Redemption,8.6,66.0,0.8901098901098901,0.6235294117647059
Arkanoid DS,7.0,61.0,0.7142857142857143,0.5647058823529412
Call of Duty 2,8.4,86.0,0.8681318681318682,0.8588235294117647
Big Bang Mini,8.2,78.0,0.8461538461538461,0.7647058823529411
Serious Sam II,6.7,72.0,0.6813186813186813,0.6941176470588235
Song of the Deep,6.9,66.0,0.7032967032967034,0.6235294117647059
Dead Rising 2: Off the Record,5.3,66.0,0.5274725274725275,0.6235294117647059
Flipnic: Ultimate Pinball,8.1,64.0,0.8351648351648352,0.6
The Witcher,8.8,81.0,0.9120879120879122,0.8
Coded Arms: Contagion,6.6,56.0,0.6703296703296703,0.5058823529411764
S.T.A.L.K.E.R.: Call of Pripyat,8.7,80.0,0.901098901098901,0.788235294117647
Create,6.8,54.0,0.6923076923076923,0.4823529411764706
Commandos: Strike Force,8.5,58.0,0.8791208791208791,0.5294117647058824
Mobile Suit Gundam: Gundam vs. Zeta Gundam,8.6,57.0,0.8901098901098901,0.5176470588235295
Guilty Gear X: Advance Edition,5.9,67.0,0.5934065934065935,0.6352941176470588
Warriors of the Lost Empire,7.4,52.0,0.7582417582417583,0.4588235294117647
Devil's Third,6.5,43.0,0.6593406593406593,0.35294117647058826
Star Trek: Tactical Assault,7.0,63.0,0.7142857142857143,0.5882352941176471
Oddworld: Munch's Oddysee,2.5,44.0,0.21978021978021978,0.36470588235294116
Broken Sword: The Shadow of the Templars,7.8,80.0,0.8021978021978022,0.788235294117647
Resident Evil - Code: Veronica X,8.5,62.0,0.8791208791208791,0.5764705882352941
Trapt,7.9,60.0,0.8131868131868133,0.5529411764705883
Lord of Magna: Maiden Heaven,7.8,68.0,0.8021978021978022,0.6470588235294118
Worms 3D,8.4,69.0,0.8681318681318682,0.6588235294117647
PoPoLoCrois,7.4,66.0,0.7582417582417583,0.6235294117647059
Dragon Rage,6.4,50.0,0.6483516483516484,0.43529411764705883
Theresia...,8.0,61.0,0.8241758241758242,0.5647058823529412
Sacred 2: Fallen Angel,6.9,71.0,0.7032967032967034,0.6823529411764706
Adventure Time: The Secret of the Nameless Kingdom,7.5,58.0,0.7692307692307693,0.5294117647058824
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,7.0,58.0,0.7142857142857143,0.5294117647058824
Jumper: Griffin's Story,3.3,29.0,0.3076923076923077,0.18823529411764706
Tron 2.0: Killer App,4.3,69.0,0.4175824175824176,0.6588235294117647
The Fast and the Furious,6.6,59.0,0.6703296703296703,0.5411764705882353
Vampire Rain: Altered Species,3.5,30.0,0.32967032967032966,0.2
The History Channel: Battle for the Pacific,6.1,35.0,0.6153846153846154,0.25882352941176473
Racing Gears Advance,8.9,83.0,0.9230769230769231,0.8235294117647058
Toy Soldiers: War Chest,8.4,60.0,0.8681318681318682,0.5529411764705883
Inversion,6.5,53.0,0.6593406593406593,0.47058823529411764
Need for Speed: Shift,5.8,83.0,0.5824175824175825,0.8235294117647058
Mercury Meltdown,7.8,78.0,0.8021978021978022,0.7647058823529411
Exist Archive: The Other Side of the Sky,8.3,71.0,0.8571428571428572,0.6823529411764706
Zoo Tycoon 2,8.1,72.0,0.8351648351648352,0.6941176470588235
Brave: A Warrior's Tale,5.0,42.0,0.4945054945054945,0.3411764705882353
Fatal Frame,8.6,77.0,0.8901098901098901,0.7529411764705882
Urban Chaos: Riot Response,7.8,73.0,0.8021978021978022,0.7058823529411765
Tom Clancy's Ghost Recon: Advanced Warfighter,4.6,44.0,0.4505494505494505,0.36470588235294116
Ivy the Kiwi?,7.2,74.0,0.7362637362637363,0.7176470588235294
Resident Evil 2,8.5,59.0,0.8791208791208791,0.5411764705882353
Catwoman,4.6,45.0,0.4505494505494505,0.3764705882352941
Top Gun: Hard Lock,3.5,54.0,0.32967032967032966,0.4823529411764706
Warriors Orochi 2,8.1,44.0,0.8351648351648352,0.36470588235294116
Mana Khemia: Alchemists of Al-Revis,7.5,69.0,0.7692307692307693,0.6588235294117647
Street Fighter V,2.9,74.0,0.26373626373626374,0.7176470588235294
Zone of the Enders: The Fist of Mars,9.0,71.0,0.9340659340659341,0.6823529411764706
MX vs. ATV Supercross Encore,4.1,42.0,0.3956043956043956,0.3411764705882353
Gun Showdown,7.6,73.0,0.7802197802197802,0.7058823529411765
Tiger Woods PGA Tour 08,7.6,81.0,0.7802197802197802,0.8
Constantine,7.1,60.0,0.7252747252747253,0.5529411764705883
Tom Clancy's Splinter Cell: Double Agent,7.1,64.0,0.7252747252747253,0.6
Samurai Shodown Anthology,8.2,74.0,0.8461538461538461,0.7176470588235294
S.T.A.L.K.E.R.: Shadow of Chernobyl,8.4,82.0,0.8681318681318682,0.8117647058823529
Nanostray,7.7,71.0,0.7912087912087913,0.6823529411764706
Samurai Jack: The Shadow of Aku,8.4,59.0,0.8681318681318682,0.5411764705882353
Tropico 5,7.2,71.0,0.7362637362637363,0.6823529411764706
Rugby World Cup 2015,1.9,25.0,0.15384615384615385,0.1411764705882353
Lost Kingdoms II,9.1,68.0,0.945054945054945,0.6470588235294118
Aggressive Inline,7.8,88.0,0.8021978021978022,0.8823529411764706
Viewtiful Joe: Red Hot Rumble,6.9,62.0,0.7032967032967034,0.5764705882352941
Blade Dancer: Lineage of Light,6.9,60.0,0.7032967032967034,0.5529411764705883
X-Men: Destiny,5.6,33.0,0.5604395604395604,0.23529411764705882
The Sims 2: University,7.8,81.0,0.8021978021978022,0.8
Generation of Chaos,7.7,60.0,0.7912087912087913,0.5529411764705883
Pump It Up: Exceed,8.4,73.0,0.8681318681318682,0.7058823529411765
Tokyo Twilight Ghost Hunters,6.4,64.0,0.6483516483516484,0.6
MotorStorm RC,6.8,78.0,0.6923076923076923,0.7647058823529411
Harry Potter and the Sorcerer's Stone,7.8,65.0,0.8021978021978022,0.611764705882353
Tom Clancy's Rainbow Six: Critical Hour,3.6,54.0,0.34065934065934067,0.4823529411764706
Scurge: Hive,8.6,70.0,0.8901098901098901,0.6705882352941176
Remember Me,7.4,65.0,0.7582417582417583,0.611764705882353
NBA Live 07,6.8,69.0,0.6923076923076923,0.6588235294117647
Ride to Hell,1.3,19.0,0.08791208791208792,0.07058823529411765
The Saboteur,8.0,76.0,0.8241758241758242,0.7411764705882353
Hail to the Chimp,6.1,52.0,0.6153846153846154,0.4588235294117647
Tom Clancy's Rainbow Six 3,8.2,68.0,0.8461538461538461,0.6470588235294118
Rocket League,8.2,86.0,0.8461538461538461,0.8588235294117647
V-Rally 3,7.4,82.0,0.7582417582417583,0.8117647058823529
Mirror's Edge,8.1,81.0,0.8351648351648352,0.8
Titan Quest,8.1,77.0,0.8351648351648352,0.7529411764705882
Amazing Island,6.6,59.0,0.6703296703296703,0.5411764705882353
Izuna 2: The Unemployed Ninja Returns,7.9,65.0,0.8131868131868133,0.611764705882353
Gothic 3,7.3,63.0,0.7472527472527473,0.5882352941176471
7 Days to Die,5.2,35.0,0.5164835164835165,0.25882352941176473
Alvin and the Chipmunks,3.6,30.0,0.34065934065934067,0.2
Final Fight: Streetwise,6.2,43.0,0.6263736263736264,0.35294117647058826
Speed Kings,8.8,60.0,0.9120879120879122,0.5529411764705883
Rebelstar: Tactical Command,9.1,78.0,0.945054945054945,0.7647058823529411
F1 2010,6.6,84.0,0.6703296703296703,0.8352941176470589
Gladiator: Sword of Vengeance,7.1,65.0,0.7252747252747253,0.611764705882353
Bombastic,7.2,72.0,0.7362637362637363,0.6941176470588235
Coraline,5.5,42.0,0.5494505494505495,0.3411764705882353
Hearts of Iron IV,6.9,83.0,0.7032967032967034,0.8235294117647058
Wing Commander: Prophecy,8.3,70.0,0.8571428571428572,0.6705882352941176
Marc Ecko's Getting Up: Contents Under Pressure,7.2,69.0,0.7362637362637363,0.6588235294117647
Captain America: Super Soldier,6.0,57.0,0.6043956043956045,0.5176470588235295
Sega Soccer Slam,8.5,80.0,0.8791208791208791,0.788235294117647
Enemy Front,6.0,43.0,0.6043956043956045,0.35294117647058826
Front Mission Evolved,5.1,63.0,0.5054945054945055,0.5882352941176471
Dynasty Warriors 5,8.0,66.0,0.8241758241758242,0.6235294117647059
The Lost Chronicles of Zerzura,6.7,76.0,0.6813186813186813,0.7411764705882353
Murdered: Soul Suspect,7.4,59.0,0.7582417582417583,0.5411764705882353
Rez,8.3,78.0,0.8571428571428572,0.7647058823529411
Neverland Card Battles,7.8,57.0,0.8021978021978022,0.5176470588235295
Lufia: The Ruins of Lore,8.3,76.0,0.8571428571428572,0.7411764705882353
UEFA Euro 2004: Portugal,8.1,74.0,0.8351648351648352,0.7176470588235294
Airline Tycoon 2,5.5,57.0,0.5494505494505495,0.5176470588235295
Medabots: Infinity,8.0,51.0,0.8241758241758242,0.4470588235294118
IL-2 Sturmovik: Cliffs of Dover,7.1,60.0,0.7252747252747253,0.5529411764705883
NFL Blitz Pro,6.6,71.0,0.6703296703296703,0.6823529411764706
Black Sigil: Blade of the Exiled,7.5,58.0,0.7692307692307693,0.5294117647058824
Death Jr. II: Root of Evil,7.3,68.0,0.7472527472527473,0.6470588235294118
Wakeboarding Unleashed Featuring Shaun Murray,8.8,80.0,0.9120879120879122,0.788235294117647
Mighty No. 9,3.5,52.0,0.32967032967032966,0.4588235294117647
Samurai Champloo: Sidetracked,7.2,66.0,0.7362637362637363,0.6235294117647059
Dead or Alive Xtreme 3: Fortune,7.8,43.0,0.8021978021978022,0.35294117647058826
Drill Dozer,8.3,81.0,0.8571428571428572,0.8
Medal of Honor: Airborne,7.3,78.0,0.7472527472527473,0.7647058823529411
Men of War: Assault Squad,8.2,77.0,0.8461538461538461,0.7529411764705882
Rhapsody: A Musical Adventure,6.8,67.0,0.6923076923076923,0.6352941176470588
Dead Island Definitive Collection,4.9,67.0,0.4835164835164836,0.6352941176470588
PAC-MAN and the Ghostly Adventures,6.5,58.0,0.6593406593406593,0.5294117647058824
Virtua Striker 2002,6.0,58.0,0.6043956043956045,0.5294117647058824
UEFA Champions League 2006-2007,8.2,72.0,0.8461538461538461,0.6941176470588235
F1 2015,3.6,61.0,0.34065934065934067,0.5647058823529412
Aliens in the Attic,6.0,58.0,0.6043956043956045,0.5294117647058824
Hunted: The Demon's Forge,6.6,61.0,0.6703296703296703,0.5647058823529412
Otogi 2: Immortal Warriors,8.3,79.0,0.8571428571428572,0.7764705882352941
Legend of Kay,7.3,72.0,0.7472527472527473,0.6941176470588235
Lucha Libre AAA: Heroes del Ring,6.3,49.0,0.6373626373626373,0.4235294117647059
